"v.1.","v.2.","v.3.","v.4.","v.5."
0.0931922147034248,0.472859993603643,0.0818666604286025,0.189971346676655,0.379216990241993
0.0931922147034248,0.472859993603643,0.0818666604286025,0.189971346676655,0.379216990241993
0.0966104107998475,0.470173034304003,0.0818666604286025,0.189971346676655,0.379216990241993
0.0955807221814804,0.441114591600113,0.0756705215821904,0.190036439779339,0.379216990241993
0.100000616422132,0.437664000128779,0.0756705215821904,0.190036439779339,0.379216990241993
0.100000616422132,0.458686197884579,0.0794006763375871,0.18898268171899,0.379216990241993
0.101330533945663,0.461293640653314,0.0794006763375871,0.18898268171899,0.366604605733145
0.0965825248634097,0.461293640653314,0.0766099152252604,0.171737741702311,0.375458770072145
0.0965825248634097,0.461293640653314,0.0766099152252604,0.171737741702311,0.336924342291728
0.112876011562927,0.461293640653314,0.0766099152252604,0.171737741702311,0.336924342291728
0.112876011562927,0.461293640653314,0.0955999909390887,0.171737741702311,0.336924342291728
0.118851710083231,0.456373063023707,0.103098906426257,0.181408735976438,0.320616573864177
0.118851710083231,0.451881268906729,0.116211171441571,0.181408735976438,0.34383670386471
0.113655505502935,0.476944985132356,0.116211171441571,0.169633253180885,0.344775027389226
0.113655505502935,0.476944985132356,0.116211171441571,0.169633253180885,0.344775027389226
0.113655505502935,0.476944985132356,0.116211171441571,0.169633253180885,0.344775027389226
0.120120063415404,0.476944985132356,0.112107835417934,0.146307127228239,0.350461179351011
0.123050520825399,0.476944985132356,0.122676327548422,0.146307127228239,0.328254619855154
0.123050520825399,0.476944985132356,0.12243818721356,0.129815321416732,0.328254619855154
0.129263929197699,0.470283220173511,0.127435318030257,0.129815321416732,0.377196214896043
0.134846506432968,0.470283220173511,0.127435318030257,0.147180435936652,0.377196214896043
0.137551235250303,0.470283220173511,0.127435318030257,0.147180435936652,0.377196214896043
0.137551235250303,0.48439004674237,0.132851239559768,0.147180435936652,0.377196214896043
0.137551235250303,0.48439004674237,0.105151614557603,0.133538754564519,0.377196214896043
0.134171116370908,0.482858810183482,0.100903637715507,0.133538754564519,0.377196214896043
0.134171116370908,0.482858810183482,0.100903637715507,0.133538754564519,0.370394634430604
0.137868992683327,0.482858810183482,0.109923956765089,0.133538754564519,0.370394634430604
0.137868992683327,0.50354066496786,0.109923956765089,0.130078986200579,0.41435324960789
0.144033046445463,0.50354066496786,0.14134651820607,0.148357070430387,0.478279896760454
0.145950054229662,0.501228745205414,0.14134651820607,0.176310098928571,0.453972401783545
0.144830524497436,0.512362335436234,0.14134651820607,0.176310098928571,0.453972401783545
0.143778821269297,0.524590302878012,0.14134651820607,0.186924487671389,0.453972401783545
0.141027390338995,0.524590302878012,0.14134651820607,0.201038295633855,0.453972401783545
0.141027390338995,0.524590302878012,0.149237090052596,0.167154534583541,0.453972401783545
0.141027390338995,0.524590302878012,0.141321089779498,0.167154534583541,0.435897630567385
0.140082679013277,0.531096789585574,0.153181590179313,0.167154534583541,0.435897630567385
0.133017945750593,0.531096789585574,0.143179584728047,0.142050927180143,0.422105100461839
0.124365337275736,0.524915161264352,0.143179584728047,0.142050927180143,0.422105100461839
0.124365337275736,0.524915161264352,0.16699703075059,0.142050927180143,0.44927290791589
0.124365337275736,0.513192213421505,0.16900076037433,0.142050927180143,0.454240939763911
0.124365337275736,0.500934481942917,0.172795462791584,0.133543329417614,0.454240939763911
0.128026777723074,0.493453977951632,0.160414679087714,0.133543329417614,0.454240939763911
0.128026777723074,0.532015675109085,0.165724350810223,0.133543329417614,0.454240939763911
0.128026777723074,0.514530957732287,0.163037528574462,0.137261931002459,0.454240939763911
0.128026777723074,0.514530957732287,0.163037528574462,0.138725462171823,0.454240939763911
0.128026777723074,0.539771649127958,0.163037528574462,0.138725462171823,0.460334745494671
0.137022263718089,0.490004598195665,0.163037528574462,0.138725462171823,0.460304696446749
0.137022263718089,0.490004598195665,0.138077099750046,0.138725462171823,0.499450130668098
0.128658370292251,0.501781645949776,0.138077099750046,0.138725462171823,0.499450130668098
0.139945188467232,0.501781645949776,0.138077099750046,0.138725462171823,0.499450130668098
0.138505548377948,0.501781645949776,0.138077099750046,0.138725462171823,0.499450130668098
0.138505548377948,0.515008633632523,0.144044072581407,0.145509414112578,0.584184004871735
0.138505548377948,0.510922659711382,0.144044072581407,0.142444555118513,0.584184004871735
0.138505548377948,0.510922659711382,0.14154611920682,0.173956225893882,0.584184004871735
0.136160172462515,0.528419006282415,0.14154611920682,0.173956225893882,0.584184004871735
0.136160172462515,0.529038000312227,0.14154611920682,0.173956225893882,0.584184004871735
0.148179172851491,0.529038000312227,0.14154611920682,0.187972373074498,0.584184004871735
0.148179172851491,0.529038000312227,0.14154611920682,0.142819415884447,0.578231713624689
0.140080804916931,0.527695757816611,0.14154611920682,0.142819415884447,0.578231713624689
0.140080804916931,0.51988130726786,0.14154611920682,0.0895221941684774,0.545552676138617
0.148565643077632,0.535842549907394,0.14154611920682,0.0895221941684774,0.521945741663431
0.14397626330165,0.535842549907394,0.127634854552468,0.0895221941684774,0.521945741663431
0.144001658138534,0.535842549907394,0.127634854552468,0.0554304775918707,0.521945741663431
0.142415818622702,0.535842549907394,0.125813064672162,0.0554304775918707,0.525594688077418
0.142415818622702,0.526604471171338,0.125813064672162,0.0572527936273819,0.511258702787364
0.142415818622702,0.526604471171338,0.125813064672162,0.0543046314469554,0.511258702787364
0.142415818622702,0.526604471171338,0.125813064672162,0.0543046314469554,0.511258702787364
0.142415818622702,0.538698526582127,0.125813064672162,0.0543046314469554,0.549447965321128
0.142415818622702,0.538448069401392,0.148761684164724,0.0543046314469554,0.551991860882267
0.142415818622702,0.544068610803235,0.159654876192215,0.0543046314469554,0.536296334233001
0.135547623081712,0.544068610803235,0.163022563090339,0.0543046314469554,0.536296334233001
0.135640790175562,0.544068610803235,0.141089899924436,0.0543046314469554,0.536296334233001
0.135640790175562,0.519188224257254,0.141089899924436,0.0543046314469554,0.536296334233001
0.139456069329875,0.519188224257254,0.141089899924436,0.0543046314469554,0.536296334233001
0.151951373386738,0.519188224257254,0.115967992164298,0.0543046314469554,0.607017597835024
0.149949857170074,0.519188224257254,0.115967992164298,0.0543046314469554,0.567669029193717
0.149949857170074,0.519572237149003,0.115967992164298,0.0543046314469554,0.567669029193717
0.147982044299181,0.554463127959262,0.114867062374328,0.0543046314469554,0.567669029193717
0.148162388632404,0.537125171534749,0.114867062374328,0.0640275901905642,0.620105245249806
0.148162388632404,0.54684798845038,0.114867062374328,0.0640275901905642,0.630354149641104
0.148162388632404,0.559754642213801,0.114867062374328,0.0640275901905642,0.632617803873005
0.136293202473529,0.559754642213801,0.114867062374328,0.0640275901905642,0.584788758094642
0.14393198553765,0.541108535875382,0.103154076580129,0.0753849027879288,0.541641332168714
0.147184757886004,0.54727615917201,0.103154076580129,0.0753849027879288,0.553703476510935
0.152421110061101,0.54727615917201,0.110528199981554,0.0874896335328664,0.574625842689363
0.141528621936177,0.54727615917201,0.0928426808398205,0.0874896335328664,0.530179111567426
0.141528621936177,0.54727615917201,0.0814693750582933,0.0874896335328664,0.530179111567426
0.146434531586,0.54727615917201,0.0814693750582933,0.0874896335328664,0.530179111567426
0.152070647580135,0.54727615917201,0.0814693750582933,0.10754660538197,0.530179111567426
0.152070647580135,0.566603809020886,0.0824418353679693,0.105619937044287,0.530179111567426
0.149477577257078,0.566603809020886,0.0868197194833511,0.105619937044287,0.546875805761216
0.149398087046488,0.566603809020886,0.0868197194833511,0.103698714272954,0.531114120601399
0.151563804275982,0.566603809020886,0.0868197194833511,0.103698714272954,0.531114120601399
0.15026567678439,0.534169004262628,0.0868197194833511,0.0872864443382518,0.531114120601399
0.15026567678439,0.535089037250344,0.0868197194833511,0.0872864443382518,0.531114120601399
0.15026567678439,0.535089037250344,0.0930911748519808,0.0872864443382518,0.531114120601399
0.146052573576597,0.525151650946412,0.0874485424963716,0.0671905400839052,0.53667316693131
0.156284104618103,0.525151650946412,0.100104875830332,0.065744728872243,0.554199251084594
0.155814653308146,0.525151650946412,0.0996090981186184,0.0547872116615995,0.554199251084594
0.149187188394877,0.518856392671191,0.0996090981186184,0.0547872116615995,0.554199251084594
0.149187188394877,0.530024670369522,0.0913950633393341,0.0547872116615995,0.554199251084594
0.144941620624095,0.530024670369522,0.0950371826599008,0.0547872116615995,0.554199251084594
0.138821309641135,0.530024670369522,0.107744953612702,0.0547872116615995,0.554199251084594
0.138821309641135,0.536081745564301,0.107744953612702,0.0547872116615995,0.554199251084594
0.131208782924294,0.536081745564301,0.0796027345887178,0.0547872116615995,0.554199251084594
0.131208782924294,0.514547202428948,0.0796027345887178,0.0547872116615995,0.570201283937673
0.134833143740442,0.531111029355623,0.0796027345887178,0.0547872116615995,0.544238000854841
0.139772142625288,0.531111029355623,0.0796027345887178,0.0412290330329894,0.544238000854841
0.140288249056464,0.531111029355623,0.0776667909917692,0.0427415667568288,0.606238166230277
0.140288249056464,0.531111029355623,0.0776667909917692,0.0295903856676377,0.549094850504588
0.149215670546224,0.531111029355623,0.0740683130625442,0.0295903856676377,0.601117472999907
0.145069511201573,0.529543728227456,0.0740683130625442,0.0295903856676377,0.569044151001908
0.153424127926353,0.524240463505745,0.0738052881150715,0.0416022128970747,0.569044151001908
0.14537476117871,0.520969377889621,0.0775828644774644,0.0371449837079762,0.569044151001908
0.151305314757232,0.520969377889621,0.0935937229561685,0.0371449837079762,0.626571293149373
0.151305314757232,0.51845342483065,0.0815922705344124,0.0312285562285098,0.634680212406964
0.139067716582466,0.51845342483065,0.0853845977762779,0.0312285562285098,0.634680212406964
0.148779451898551,0.51845342483065,0.0897983441105599,0.0312285562285098,0.634680212406964
0.157953062433636,0.51845342483065,0.105742956243628,0.0192566199051169,0.634680212406964
0.158797551623021,0.51845342483065,0.105742956243628,0.0192566199051169,0.635576399930748
0.162118873931835,0.539736457143618,0.105742956243628,0.0192566199051169,0.60720772301858
0.144165526811628,0.539736457143618,0.105742956243628,0.0192566199051169,0.610875442311588
0.153513230432926,0.538081355930057,0.105742956243628,0.0192566199051169,0.618630494665005
0.155373191366905,0.546849790010296,0.105742956243628,0.0192566199051169,0.618630494665005
0.155373191366905,0.554447489196034,0.107591501635035,0.0192566199051169,0.641113736952321
0.155373191366905,0.55898536352066,0.117195958589213,0.0192566199051169,0.656832818946261
0.171224350609857,0.55898536352066,0.126951251113108,0.0192566199051169,0.656832818946261
0.175673532321021,0.573789854948331,0.114973782415284,0.0192566199051169,0.603472778450653
0.171845190588525,0.573789854948331,0.088743489781338,0.0192566199051169,0.603472778450653
0.171845190588525,0.569285591064021,0.088743489781338,0.0192566199051169,0.603472778450653
0.174818823295345,0.574507483218721,0.0703646648127774,0.0192566199051169,0.603472778450653
0.174227131997707,0.574507483218721,0.0677758567874518,0.0192566199051169,0.56445228982324
0.174654381165117,0.574507483218721,0.0677758567874518,0.0192566199051169,0.512864111349869
0.174654381165117,0.574507483218721,0.0551850312509485,0.0192566199051169,0.495170344266054
0.170911745377919,0.563792740341205,0.0551850312509485,0.0213877124017271,0.522928739763663
0.170911745377919,0.568515228578814,0.0551850312509485,0.0213877124017271,0.522928739763663
0.166463605288802,0.568515228578814,0.0551850312509485,0.0213877124017271,0.522928739763663
0.163510353620587,0.568515228578814,0.0551850312509485,0.0213877124017271,0.522928739763663
0.158311293853425,0.568515228578814,0.0551850312509485,0.0213877124017271,0.522928739763663
0.151064996285109,0.568515228578814,0.0551850312509485,0.0213877124017271,0.522928739763663
0.145475360701142,0.555058080896387,0.0551850312509485,0.0213877124017271,0.511826828118782
0.146668154257228,0.555058080896387,0.0658852853968609,0.0245683878037755,0.511826828118782
0.146408090525492,0.555058080896387,0.0658852853968609,0.0245683878037755,0.511826828118782
0.159636560397066,0.555058080896387,0.0658852853968609,0.0245683878037755,0.545702231909912
0.178996072879085,0.551683617690219,0.0873943384312303,0.0180110584517288,0.545702231909912
0.175083221742683,0.566707129192482,0.0873943384312303,0.0180110584517288,0.57502992644712
0.171750090543053,0.566707129192482,0.0873943384312303,0.0180110584517288,0.57502992644712
0.171750090543053,0.566707129192482,0.0873943384312303,0.0180110584517288,0.576126673020784
0.164636709098982,0.54057902337813,0.089746008832269,0.0180110584517288,0.576126673020784
0.166066790808527,0.551839864333062,0.0784419371734301,0.0180110584517288,0.576126673020784
0.166066790808527,0.575333073850908,0.0784419371734301,0.0180110584517288,0.584572571107256
0.163430619893293,0.575333073850908,0.0866463320681118,0.0180110584517288,0.578264318136105
0.164172776881169,0.575333073850908,0.0866463320681118,0.0180110584517288,0.578264318136105
0.158629231676255,0.575333073850908,0.0750602167129626,0.0180110584517288,0.547918359611445
0.158629231676255,0.575333073850908,0.0745367076406749,0.0180110584517288,0.580951204471277
0.158629231676255,0.575333073850908,0.0745687670358002,0.0158815565044529,0.580951204471277
0.161264742068176,0.544077805881938,0.0745687670358002,0.0158815565044529,0.603261948731281
0.166954809763984,0.54081168225401,0.0745687670358002,0.0158815565044529,0.559162730108939
0.160453428870623,0.519127298010044,0.0745687670358002,0.0158815565044529,0.559162730108939
0.151302803311411,0.510743550667703,0.0639659003135984,0.0158815565044529,0.532801223778213
0.151302803311411,0.510743550667703,0.0639659003135984,0.0158815565044529,0.491897543864141
0.155873068760022,0.499780714392893,0.0561884879156505,0.0158815565044529,0.496289723285441
0.158516708375007,0.550168546949695,0.0561884879156505,0.0158815565044529,0.496289723285441
0.161694717818609,0.550168546949695,0.0561884879156505,0.0158815565044529,0.496289723285441
0.161613941736123,0.550168546949695,0.0317527307629372,0.0158815565044529,0.505286778718411
0.166203594198487,0.550168546949695,0.0324377531465676,0.0158815565044529,0.618065594767451
0.16081749234948,0.550168546949695,0.0324377531465676,0.0158815565044529,0.609921255191459
0.156623713178359,0.566008294137309,0.0324377531465676,0.0158815565044529,0.583109202625328
0.156623713178359,0.566008294137309,0.0324377531465676,0.0158815565044529,0.583109202625328
0.153199719170757,0.566008294137309,0.0324377531465676,0.0158815565044529,0.583109202625328
0.159966006633767,0.566008294137309,0.0324377531465676,0.0158815565044529,0.583109202625328
